SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
2357,XRP,XRP,17/01/2020 23:59,0.243155641,0.226576025,0.228724528,0.238775983,2418043081,10423473280
2356,XRP,XRP,16/01/2020 23:59,0.233567689,0.224054765,0.23288107,0.228573655,2066952513,9978103123
2355,XRP,XRP,15/01/2020 23:59,0.240996834,0.227919539,0.234503735,0.232894836,2590278224,10166738989
2354,XRP,XRP,14/01/2020 23:59,0.241832303,0.212379366,0.212527905,0.234687095,2639844916,10244977875
2353,XRP,XRP,13/01/2020 23:59,0.21568689,0.210601324,0.215623606,0.212617096,1321442559,9220403706
2352,XRP,XRP,12/01/2020 23:59,0.216370662,0.211532556,0.212150922,0.215633372,1496128430,9351208273
2351,XRP,XRP,11/01/2020 23:59,0.21897056,0.210053973,0.212096893,0.211850916,1655817070,9187177375
2350,XRP,XRP,10/01/2020 23:59,0.212403016,0.201820465,0.204908442,0.212305883,1693646276,9206907569
2349,XRP,XRP,09/01/2020 23:59,0.209142091,0.202589368,0.209110166,0.204898944,1341130889,8885696511
2348,XRP,XRP,08/01/2020 23:59,0.216704186,0.205213554,0.213834368,0.209026312,1782128652,9064684943
2347,XRP,XRP,07/01/2020 23:59,0.223385847,0.209047235,0.221576343,0.21391725,2237698314,9276786517
2346,XRP,XRP,06/01/2020 23:59,0.223832406,0.195067523,0.195535632,0.22150997,2301679290,9606054235
2345,XRP,XRP,05/01/2020 23:59,0.199222617,0.193883793,0.194366756,0.195537199,1168067557,8474172240
2344,XRP,XRP,04/01/2020 23:59,0.194653402,0.19183549,0.193521373,0.19435532,999331593.6,8422952089
2343,XRP,XRP,03/01/2020 23:59,0.194070118,0.185846223,0.187948163,0.193521139,1270017043,8386800449
2342,XRP,XRP,02/01/2020 23:59,0.192895754,0.186946821,0.192708311,0.188042697,1085351426,8149376228
2341,XRP,XRP,01/01/2020 23:59,0.194361504,0.19210714,0.192911867,0.192667425,1041134003,8349802256
2340,XRP,XRP,31/12/2019 23:59,0.194877877,0.189969109,0.194517647,0.192893953,1116761075,8359619491
2339,XRP,XRP,30/12/2019 23:59,0.19871613,0.193684938,0.197063149,0.194474151,1247499610,8428101982
2338,XRP,XRP,29/12/2019 23:59,0.198971831,0.192523896,0.193115784,0.197050763,1176573822,8536136120
2337,XRP,XRP,28/12/2019 23:59,0.195286438,0.190973585,0.191062857,0.1932222,1168758140,8370284759
2336,XRP,XRP,27/12/2019 23:59,0.19270809,0.188502366,0.190403182,0.191102142,1151157499,8278444958
2335,XRP,XRP,26/12/2019 23:59,0.192517629,0.188141196,0.190555358,0.19039414,1177534639,8247774697
2334,XRP,XRP,25/12/2019 23:59,0.192621667,0.188473683,0.192287686,0.190718904,1140140919,8261843273
2333,XRP,XRP,24/12/2019 23:59,0.196884928,0.189907876,0.190991691,0.192198227,1255576963,8325926772
2332,XRP,XRP,23/12/2019 23:59,0.198133904,0.189890781,0.19695817,0.190942674,1402992086,8271536883
2331,XRP,XRP,22/12/2019 23:59,0.197370306,0.192512828,0.193999458,0.196977734,1261599021,8532972546
2330,XRP,XRP,21/12/2019 23:59,0.196173093,0.190613711,0.195339584,0.194081908,1208597753,8407526855
2329,XRP,XRP,20/12/2019 23:59,0.197966968,0.186776815,0.190900251,0.195315626,1765470385,8460970904
2328,XRP,XRP,19/12/2019 23:59,0.19725657,0.185321564,0.196289359,0.190819496,1588179338,8264443017
2327,XRP,XRP,18/12/2019 23:59,0.197511676,0.178484788,0.184613253,0.196176346,2136022808,8496449615
2326,XRP,XRP,17/12/2019 23:59,0.207659182,0.180493657,0.207188523,0.183699254,2059426123,7956063481
2325,XRP,XRP,16/12/2019 23:59,0.218908276,0.206861837,0.218647381,0.207225103,1486338425,8974974229
2324,XRP,XRP,15/12/2019 23:59,0.22007436,0.211347149,0.217572851,0.218601301,1171149673,9467680410
2323,XRP,XRP,14/12/2019 23:59,0.221741863,0.216795124,0.220748147,0.217355795,1078990952,9413737187
2322,XRP,XRP,13/12/2019 23:59,0.221007411,0.216929938,0.219827111,0.220754528,1252707498,9560937204
2321,XRP,XRP,12/12/2019 23:59,0.22269237,0.218963201,0.2220133,0.219859459,1287697362,9522171540
2320,XRP,XRP,11/12/2019 23:59,0.224742421,0.221290319,0.224241149,0.222052868,1072062152,9611705134
2319,XRP,XRP,10/12/2019 23:59,0.226250983,0.221275975,0.225439001,0.224302269,1191690782,9709071953
2318,XRP,XRP,09/12/2019 23:59,0.231323784,0.223182962,0.230433152,0.225452194,1241659373,9758847242
2317,XRP,XRP,08/12/2019 23:59,0.233736636,0.226260331,0.228453125,0.230434948,1117646358,9974529031
2316,XRP,XRP,07/12/2019 23:59,0.228891372,0.225390376,0.225492489,0.228444748,1073561928,9888381919
2315,XRP,XRP,06/12/2019 23:59,0.225858487,0.220784856,0.222958534,0.225505005,1253702621,9761133164
2314,XRP,XRP,05/12/2019 23:59,0.226575079,0.21396529,0.216249175,0.222928393,1424294121,9649602827
2313,XRP,XRP,04/12/2019 23:59,0.221769876,0.212603351,0.21982415,0.216347527,1427312577,9364745688
2312,XRP,XRP,03/12/2019 23:59,0.223178587,0.216674925,0.219516112,0.219869625,1017648495,9517202026
2311,XRP,XRP,02/12/2019 23:59,0.227202774,0.217283028,0.22538552,0.219580691,1187513777,9507818760
2310,XRP,XRP,01/12/2019 23:59,0.226525281,0.220252893,0.226466104,0.225332798,1176237060,9756884341
2309,XRP,XRP,30/11/2019 23:59,0.233615378,0.224546021,0.230231899,0.2264744,1160032624,9806315573
2308,XRP,XRP,29/11/2019 23:59,0.231636493,0.22412944,0.224623459,0.230217299,1325761774,9968382707
2307,XRP,XRP,28/11/2019 23:59,0.23113148,0.22419759,0.225221137,0.224569621,1244175231,9723838882
2306,XRP,XRP,27/11/2019 23:59,0.22849803,0.216198873,0.221845217,0.225080755,1608881984,9745970911
2305,XRP,XRP,26/11/2019 23:59,0.223211594,0.214956542,0.218463959,0.222144783,1322723640,9618843673
2304,XRP,XRP,25/11/2019 23:59,0.225923447,0.207013334,0.222832202,0.218621517,9415068271,9466286656
2303,XRP,XRP,24/11/2019 23:59,0.236373042,0.223184374,0.236227426,0.223184374,2932397174,9663857831
2302,XRP,XRP,23/11/2019 23:59,0.236188456,0.227706631,0.231574142,0.236188456,1480512363,10226933084
2301,XRP,XRP,22/11/2019 23:59,0.246417015,0.225686971,0.243774706,0.231599653,2012230945,10028238451
2300,XRP,XRP,21/11/2019 23:59,0.253512182,0.240784398,0.251316468,0.243766078,1586333624,10555043277
2299,XRP,XRP,20/11/2019 23:59,0.259139426,0.250331141,0.256544844,0.251363656,1319069498,10884017518
2298,XRP,XRP,19/11/2019 23:59,0.258562847,0.24697053,0.255646114,0.256500397,1420685334,11106437807
2297,XRP,XRP,18/11/2019 23:59,0.265514131,0.249841557,0.265136665,0.255653383,1452996115,11069403326
2296,XRP,XRP,17/11/2019 23:59,0.269385151,0.262831688,0.264008972,0.26525301,1273573229,11485052604
2295,XRP,XRP,16/11/2019 23:59,0.265443213,0.260608592,0.261694383,0.263886496,1195333401,11425884645
2294,XRP,XRP,15/11/2019 23:59,0.271049453,0.259877749,0.270463029,0.261654484,1548251349,11329241896
2293,XRP,XRP,14/11/2019 23:59,0.273867864,0.268069093,0.272902955,0.270390864,1264478184,11707513880
2292,XRP,XRP,13/11/2019 23:59,0.275664814,0.271303383,0.272379311,0.273036164,1278922350,11822051383
2291,XRP,XRP,12/11/2019 23:59,0.277042441,0.270780768,0.275178683,0.272418209,1404766289,11795294866
2290,XRP,XRP,11/11/2019 23:59,0.28172715,0.272007949,0.280164276,0.275085733,1437677669,11910794571
2289,XRP,XRP,10/11/2019 23:59,0.283117329,0.276669108,0.280272732,0.280203555,1557437413,12132388502
2288,XRP,XRP,09/11/2019 23:59,0.282471034,0.276328291,0.276863463,0.280195989,1449652131,12117941815
2287,XRP,XRP,08/11/2019 23:59,0.292612494,0.274004713,0.292438168,0.276953205,2026687432,11977697598
2286,XRP,XRP,07/11/2019 23:59,0.313277705,0.283395345,0.310174755,0.292430951,2430065390,12647080586
2285,XRP,XRP,06/11/2019 23:59,0.311604684,0.298735099,0.301102639,0.310086087,1790567871,13410631514
2284,XRP,XRP,05/11/2019 23:59,0.304523729,0.297916783,0.29990571,0.301255271,1964177330,13028715563
2283,XRP,XRP,04/11/2019 23:59,0.299948811,0.290892542,0.291236444,0.299937429,1647597869,12971721432
2282,XRP,XRP,03/11/2019 23:59,0.29717346,0.288818383,0.296271642,0.291260553,1381510371,12596463117
2281,XRP,XRP,02/11/2019 23:59,0.299039443,0.292539467,0.292687632,0.296262709,1460243469,12812796808
2280,XRP,XRP,01/11/2019 23:59,0.296487058,0.288931522,0.296388981,0.292641586,1572251058,12656190134
2279,XRP,XRP,31/10/2019 23:59,0.302379289,0.290938463,0.296527185,0.296357604,1666132252,12816900825
2278,XRP,XRP,30/10/2019 23:59,0.305179711,0.292402966,0.301912616,0.296554884,1883224296,12825432798
2277,XRP,XRP,29/10/2019 23:59,0.307983958,0.295357039,0.295990971,0.301955518,2125813360,13058999924
2276,XRP,XRP,28/10/2019 23:59,0.302836605,0.293587386,0.298142838,0.296006809,2061536473,12801729616
2275,XRP,XRP,27/10/2019 23:59,0.301480699,0.289934924,0.29388575,0.298099971,2237941946,12892254871
2274,XRP,XRP,26/10/2019 23:59,0.310290463,0.286818212,0.298039376,0.293699495,3122465894,12701942701
2273,XRP,XRP,25/10/2019 23:59,0.299947305,0.277240036,0.278607305,0.298164751,2486979029,12895056501
2272,XRP,XRP,24/10/2019 23:59,0.281281482,0.269273631,0.274101098,0.278490508,1638078551,12042668475
2271,XRP,XRP,23/10/2019 23:59,0.292737492,0.260083389,0.291556232,0.274142524,2172985938,11854650118
2270,XRP,XRP,22/10/2019 23:59,0.301484146,0.291103749,0.293018685,0.291606903,1632212674,12609856226
2269,XRP,XRP,21/10/2019 23:59,0.29471997,0.289768057,0.294265359,0.29297924,1609355490,12669199713
2268,XRP,XRP,20/10/2019 23:59,0.297050578,0.285772814,0.293041895,0.294179478,1804228003,12721101190
2267,XRP,XRP,19/10/2019 23:59,0.299229221,0.289900651,0.294852328,0.293022499,1768492071,12671070331
2266,XRP,XRP,18/10/2019 23:59,0.302339852,0.286964316,0.302339852,0.295004747,1809664285,12756788002
2265,XRP,XRP,17/10/2019 23:59,0.302481111,0.282607722,0.284555581,0.302315117,1807694164,13049972343
2264,XRP,XRP,16/10/2019 23:59,0.29208601,0.280961517,0.288895371,0.284639801,1626378642,12286985753
2263,XRP,XRP,15/10/2019 23:59,0.298265149,0.284173734,0.296437665,0.288701664,1686563830,12462323338
2262,XRP,XRP,14/10/2019 23:59,0.296590074,0.276665984,0.27762626,0.296522934,1685629956,12799942425
2261,XRP,XRP,13/10/2019 23:59,0.281704682,0.272382652,0.273128602,0.277764584,1176911158,11990204703
2260,XRP,XRP,12/10/2019 23:59,0.278959816,0.271074187,0.271115434,0.27319147,1100066310,11792798089
2259,XRP,XRP,11/10/2019 23:59,0.275936226,0.268589409,0.272108654,0.27109947,1265760690,11702493149
2258,XRP,XRP,10/10/2019 23:59,0.281550852,0.268892981,0.281550852,0.272072761,1383555182,11744507007
2257,XRP,XRP,09/10/2019 23:59,0.283724874,0.274915009,0.278391921,0.281627003,1579225264,12156932944
2256,XRP,XRP,08/10/2019 23:59,0.283569426,0.271744435,0.275828705,0.278458772,1518125769,12020170580
2255,XRP,XRP,07/10/2019 23:59,0.279091674,0.255626844,0.257569884,0.275684642,1938984643,11900420320
2254,XRP,XRP,06/10/2019 23:59,0.257704522,0.252341144,0.25343449,0.257704522,965338466.4,11112666133
2253,XRP,XRP,05/10/2019 23:59,0.25650461,0.249384495,0.253608369,0.253456983,944304199,10929504865
2252,XRP,XRP,04/10/2019 23:59,0.256246734,0.247425185,0.24792364,0.253934692,1078860456,10950104521
2251,XRP,XRP,03/10/2019 23:59,0.253502589,0.244366039,0.253456732,0.247860175,1043933395,10688160807
2250,XRP,XRP,02/10/2019 23:59,0.254884378,0.24679091,0.249618164,0.2535386,1093145013,10933024350
2249,XRP,XRP,01/10/2019 23:59,0.260525851,0.24784342,0.256213403,0.249565139,1319433697,10761681803
2248,XRP,XRP,30/09/2019 23:59,0.260146434,0.238320099,0.241383417,0.255932528,1662002377,11036254662
2247,XRP,XRP,29/09/2019 23:59,0.243348351,0.237544225,0.242592097,0.241388125,931369885.1,10399003153
2246,XRP,XRP,28/09/2019 23:59,0.245046776,0.24075424,0.244023157,0.242571316,978211509.1,10449975028
2245,XRP,XRP,27/09/2019 23:59,0.246305886,0.23674519,0.243712438,0.244020617,1277746422,10512410924
2244,XRP,XRP,26/09/2019 23:59,0.250457364,0.234036894,0.246447974,0.243783596,1387714462,10502200054
2243,XRP,XRP,25/09/2019 23:59,0.248962285,0.234905699,0.235482993,0.246441404,1800796894,10616698451
2242,XRP,XRP,24/09/2019 23:59,0.272868001,0.227051968,0.268685881,0.235226231,2114210733,10133548682
2241,XRP,XRP,23/09/2019 23:59,0.286114032,0.268574659,0.27860163,0.26867506,1484938724,11574524621
2240,XRP,XRP,22/09/2019 23:59,0.289673085,0.274315938,0.289459761,0.278930518,1242282758,12009356968
2239,XRP,XRP,21/09/2019 23:59,0.297573275,0.287774532,0.29445623,0.289442537,1266771269,12461952068
2238,XRP,XRP,20/09/2019 23:59,0.302455009,0.288728943,0.302455009,0.294470187,1558069366,12678417604
2237,XRP,XRP,19/09/2019 23:59,0.313813646,0.287050921,0.313740331,0.302441356,2314376584,13021616393
2236,XRP,XRP,18/09/2019 23:59,0.322033663,0.283921018,0.284162697,0.313776352,2548478917,13509644789
2235,XRP,XRP,17/09/2019 23:59,0.294555766,0.260308368,0.260861709,0.28501284,1981364786,12262515974
2234,XRP,XRP,16/09/2019 23:59,0.26392349,0.259180757,0.261573549,0.260951726,878264189.5,11227300186
2233,XRP,XRP,15/09/2019 23:59,0.264858073,0.25971409,0.261170358,0.261627842,859761209.6,11256389684
2232,XRP,XRP,14/09/2019 23:59,0.264491666,0.254848099,0.255484692,0.261166744,1005057194,11236551220
2231,XRP,XRP,13/09/2019 23:59,0.25632555,0.253137242,0.254794807,0.255551259,869481606.8,10994948160
2230,XRP,XRP,12/09/2019 23:59,0.257015212,0.252555385,0.255973303,0.254810892,974717877.2,10963094269
2229,XRP,XRP,11/09/2019 23:59,0.259831516,0.253401262,0.258691934,0.255956468,992565704.2,11012382024
2228,XRP,XRP,10/09/2019 23:59,0.263648758,0.256104875,0.259690169,0.25867118,975503111,11129180970
2227,XRP,XRP,09/09/2019 23:59,0.263693712,0.257643408,0.263247423,0.259562344,1157441363,11157198091
2226,XRP,XRP,08/09/2019 23:59,0.264973111,0.259270221,0.260776911,0.263084325,1043077809,11308589245
2225,XRP,XRP,07/09/2019 23:59,0.26248786,0.25127342,0.252411112,0.260686774,962765308.9,11205531353
2224,XRP,XRP,06/09/2019 23:59,0.259331529,0.25080524,0.256268651,0.252340219,1063044201,10846757543
2223,XRP,XRP,05/09/2019 23:59,0.260707404,0.254959675,0.259911555,0.256345915,1050490375,11018940997
2222,XRP,XRP,04/09/2019 23:59,0.263184913,0.258211513,0.263184913,0.259904812,1068332805,11171918974
2221,XRP,XRP,03/09/2019 23:59,0.265279367,0.258162859,0.260838296,0.263139115,1162545093,11310944375
2220,XRP,XRP,02/09/2019 23:59,0.262464643,0.254382503,0.258063866,0.26082049,1044772829,11211279067
2219,XRP,XRP,01/09/2019 23:59,0.259658631,0.254306212,0.259171132,0.258054059,825579908.2,11092364972
2218,XRP,XRP,31/08/2019 23:59,0.260506607,0.25545416,0.256195,0.25920442,845142390.2,11141812866
2217,XRP,XRP,30/08/2019 23:59,0.257325022,0.252734308,0.256951393,0.256218074,997071647.1,11013445816
2216,XRP,XRP,29/08/2019 23:59,0.26109078,0.249950734,0.257460836,0.25704516,1279995807,11035685652
2215,XRP,XRP,28/08/2019 23:59,0.270293008,0.252947591,0.269582832,0.257449684,1275267910,11053053032
2214,XRP,XRP,27/08/2019 23:59,0.271041995,0.266215937,0.270899064,0.269618265,1028940804,11575485111
2213,XRP,XRP,26/08/2019 23:59,0.2774323,0.268575243,0.269946331,0.270788031,1332395984,11625706519
2212,XRP,XRP,25/08/2019 23:59,0.274923949,0.2679543,0.272611655,0.270088104,964693736.6,11589356109
2211,XRP,XRP,24/08/2019 23:59,0.276542985,0.267527058,0.276542985,0.272553013,934380519.3,11695124196
2210,XRP,XRP,23/08/2019 23:59,0.277567649,0.268559999,0.27057454,0.276544691,999419343.2,11866405277
2209,XRP,XRP,22/08/2019 23:59,0.273342096,0.261966803,0.265801537,0.27094409,1065712731,11620983953
2208,XRP,XRP,21/08/2019 23:59,0.275764876,0.260688317,0.275764876,0.266261069,1164536124,11420125836
2207,XRP,XRP,20/08/2019 23:59,0.283240975,0.273441693,0.283159068,0.275806048,1056822925,11829516782
2206,XRP,XRP,19/08/2019 23:59,0.289090925,0.278425305,0.282290489,0.283328145,1241578947,12152144825
2205,XRP,XRP,18/08/2019 23:59,0.288717708,0.263579478,0.265714153,0.282646346,1216547019,12122901988
2204,XRP,XRP,17/08/2019 23:59,0.268045564,0.259251528,0.26188458,0.265720685,1004931822,11396948393
2203,XRP,XRP,16/08/2019 23:59,0.26545185,0.256976623,0.265075239,0.261971378,1133224404,11236137963
2202,XRP,XRP,15/08/2019 23:59,0.268240831,0.256111746,0.263706545,0.264882182,1342788578,11360984400
2201,XRP,XRP,14/08/2019 23:59,0.29722007,0.252390304,0.29671854,0.263342934,1794754610,11294964982
2200,XRP,XRP,13/08/2019 23:59,0.30117804,0.293562104,0.300661025,0.296638514,853175559.9,12723035972
2199,XRP,XRP,12/08/2019 23:59,0.3035277,0.2985064,0.302169232,0.300321618,762308356.4,12881006909
2198,XRP,XRP,11/08/2019 23:59,0.306181336,0.296911474,0.29856555,0.301915339,838671654.2,12943909474
2197,XRP,XRP,10/08/2019 23:59,0.304747486,0.293442642,0.297245139,0.298720573,1077459339,12806941381
2196,XRP,XRP,09/08/2019 23:59,0.308217643,0.293270661,0.307566605,0.297343339,1021136188,12747895720
2195,XRP,XRP,08/08/2019 23:59,0.312618093,0.30511162,0.31178494,0.307661235,907305889.4,13190251227
2194,XRP,XRP,07/08/2019 23:59,0.3155734,0.30871966,0.31149217,0.311969427,967534123,13374954845
2193,XRP,XRP,06/08/2019 23:59,0.324946089,0.308894992,0.324017873,0.311325801,1069603911,13347360882
2192,XRP,XRP,05/08/2019 23:59,0.331414248,0.319409796,0.319723347,0.323564135,1203381139,13872050658
2191,XRP,XRP,04/08/2019 23:59,0.322924859,0.3123251,0.31686222,0.319841986,926896286.6,13712472285
2190,XRP,XRP,03/08/2019 23:59,0.319650944,0.311696397,0.312506133,0.31675717,789419360,13580218029
2189,XRP,XRP,02/08/2019 23:59,0.318876433,0.310843938,0.317809232,0.312393809,816728847.6,13393149204
2188,XRP,XRP,01/08/2019 23:59,0.320851267,0.31313366,0.320733771,0.317905751,882867288,13629460730
2187,XRP,XRP,31/07/2019 23:59,0.322465272,0.31724378,0.317887102,0.320908941,996700948.3,13758215467
2186,XRP,XRP,30/07/2019 23:59,0.320406774,0.30786452,0.311089653,0.31846984,928714010,13653644725
2185,XRP,XRP,29/07/2019 23:59,0.313811841,0.308019913,0.311995665,0.310658024,807093679.3,13318731525
2184,XRP,XRP,28/07/2019 23:59,0.312774104,0.304110084,0.310631045,0.312288324,846655033.9,13376153627
2183,XRP,XRP,27/07/2019 23:59,0.326284515,0.307300568,0.323511744,0.310527737,1163969614,13300742951
2182,XRP,XRP,26/07/2019 23:59,0.324508257,0.309719937,0.314740496,0.323529819,1039753781,13857657307
2181,XRP,XRP,25/07/2019 23:59,0.321362718,0.313880644,0.315858648,0.314810483,1086214216,13484184546
2180,XRP,XRP,24/07/2019 23:59,0.316470651,0.305275623,0.309884994,0.315947132,1222619064,13532870285
2179,XRP,XRP,23/07/2019 23:59,0.322348648,0.307652393,0.322267211,0.309925969,1015322888,13274967598
2178,XRP,XRP,22/07/2019 23:59,0.331669829,0.318132844,0.331368323,0.322105592,1079720970,13796653786
2177,XRP,XRP,21/07/2019 23:59,0.335870382,0.323308154,0.333682416,0.331308604,1045044900,14190843704
2176,XRP,XRP,20/07/2019 23:59,0.340477415,0.320078614,0.320490437,0.333208764,1288327249,14272232666
2175,XRP,XRP,19/07/2019 23:59,0.32450862,0.314147384,0.322964189,0.320605088,1181194676,13732383140
2174,XRP,XRP,18/07/2019 23:59,0.326506365,0.306624425,0.310748149,0.323176305,1460358426,13842515320
2173,XRP,XRP,17/07/2019 23:59,0.322180853,0.294549927,0.296761897,0.310612625,2478342585,13304378913
2172,XRP,XRP,16/07/2019 23:59,0.320241971,0.291293732,0.31518618,0.296725935,1527503243,12630613062
2171,XRP,XRP,15/07/2019 23:59,0.321782872,0.298669133,0.306574613,0.315309961,1638295919,13421671800
2170,XRP,XRP,14/07/2019 23:59,0.334864442,0.30532646,0.332685436,0.306426234,1365358144,13043521742
2169,XRP,XRP,13/07/2019 23:59,0.345082841,0.325288978,0.344703892,0.332178881,1076509239,14139724265
2168,XRP,XRP,12/07/2019 23:59,0.349789331,0.32329781,0.330342897,0.344117776,1641965115,14647922420
2167,XRP,XRP,11/07/2019 23:59,0.363633525,0.322926052,0.363446081,0.330335437,2056220396,14061255160
2166,XRP,XRP,10/07/2019 23:59,0.397919515,0.352077906,0.394856961,0.36377484,2300685763,15484656712
2165,XRP,XRP,09/07/2019 23:59,0.406548912,0.391286385,0.401644627,0.394168112,1413299253,16778394835
2164,XRP,XRP,08/07/2019 23:59,0.402689577,0.392328428,0.397261331,0.401532651,1253488309,17091878214
2163,XRP,XRP,07/07/2019 23:59,0.398887095,0.387623951,0.38950315,0.397047202,1210813690,16900947895
2162,XRP,XRP,06/07/2019 23:59,0.408374262,0.378463284,0.379138859,0.389055035,1521409875,16560748581
2161,XRP,XRP,05/07/2019 23:59,0.388728545,0.375611147,0.388728545,0.378964283,1286860595,16131219596
2160,XRP,XRP,04/07/2019 23:59,0.408654888,0.387973574,0.408315581,0.388718559,1385563454,16546425930
2159,XRP,XRP,03/07/2019 23:59,0.409238948,0.396723879,0.400178165,0.40853186,1436716899,17389810699
2158,XRP,XRP,02/07/2019 23:59,0.409736859,0.38447698,0.406413892,0.400204077,1676193189,17035325314
2157,XRP,XRP,01/07/2019 23:59,0.417617585,0.389673048,0.39590046,0.406861925,1783852226,17318727257
2156,XRP,XRP,30/06/2019 23:59,0.429180105,0.396410514,0.429180105,0.396410514,1570726856,16873846275
2155,XRP,XRP,29/06/2019 23:59,0.429710776,0.405957932,0.427876954,0.429377627,1775096156,18277144071
2154,XRP,XRP,28/06/2019 23:59,0.427993913,0.402158233,0.409027478,0.427315369,1974643651,18189360758
2153,XRP,XRP,27/06/2019 23:59,0.470647814,0.395386914,0.467700749,0.408754389,3038678719,17399283014
2152,XRP,XRP,26/06/2019 23:59,0.494309962,0.460843785,0.468444158,0.467451034,3581004665,19897799407
2151,XRP,XRP,25/06/2019 23:59,0.473553231,0.458875158,0.470533862,0.468229035,1958460938,19930916236
2150,XRP,XRP,24/06/2019 23:59,0.472181245,0.4521616,0.468563907,0.47008774,1641873591,20010034989
2149,XRP,XRP,23/06/2019 23:59,0.488133247,0.465423744,0.474858279,0.46829102,2114801632,19903281582
2148,XRP,XRP,22/06/2019 23:59,0.505467103,0.442570923,0.44362874,0.474764309,3641363867,20178408968
2147,XRP,XRP,21/06/2019 23:59,0.446311754,0.429535046,0.429812812,0.443188365,1546835769,18836369764
2146,XRP,XRP,20/06/2019 23:59,0.436714115,0.42350425,0.436565433,0.429822881,1296288449,18268310634
2145,XRP,XRP,19/06/2019 23:59,0.438121191,0.426448674,0.428756706,0.436816527,1150637870,18565554265
2144,XRP,XRP,18/06/2019 23:59,0.454498968,0.423633865,0.447814711,0.428761381,1832910177,18223194815
2143,XRP,XRP,17/06/2019 23:59,0.459384772,0.427092412,0.427161335,0.448079928,1979014573,19044270772
2142,XRP,XRP,16/06/2019 23:59,0.43887608,0.408302729,0.410534979,0.427516493,1981370152,18170284661
2141,XRP,XRP,15/06/2019 23:59,0.412854405,0.403474676,0.405759026,0.410419349,1344741903,17443622689
2140,XRP,XRP,14/06/2019 23:59,0.40751216,0.393814867,0.400839296,0.405921438,1262403987,17252452725
2139,XRP,XRP,13/06/2019 23:59,0.407459313,0.399351704,0.401695877,0.400886911,1209093571,17038475489
2138,XRP,XRP,12/06/2019 23:59,0.403183466,0.390625408,0.394351469,0.401760225,1221700743,17075593029
2137,XRP,XRP,11/06/2019 23:59,0.402052804,0.387196227,0.400673908,0.394260925,1186383476,16653166702
2136,XRP,XRP,10/06/2019 23:59,0.404672435,0.38388466,0.388186312,0.400427358,1477656039,16913630345
2135,XRP,XRP,09/06/2019 23:59,0.413613009,0.379967432,0.412688977,0.38826606,1575002838,16399949893
2134,XRP,XRP,08/06/2019 23:59,0.425114636,0.407667083,0.423261067,0.412410974,1244578044,17419805679
2133,XRP,XRP,07/06/2019 23:59,0.430531981,0.416000617,0.419547815,0.423130362,1659632775,17872581318
2132,XRP,XRP,06/06/2019 23:59,0.420553896,0.394918126,0.402332511,0.41953965,2014934546,17720913432
2131,XRP,XRP,05/06/2019 23:59,0.407157016,0.392688416,0.400272097,0.40273186,1768216479,16988033342
2130,XRP,XRP,04/06/2019 23:59,0.425414903,0.391092624,0.425414903,0.400666611,2537240038,16900917006
2129,XRP,XRP,03/06/2019 23:59,0.459578791,0.42494918,0.444673819,0.425763605,2544969218,17959558304
2128,XRP,XRP,02/06/2019 23:59,0.445864559,0.429798725,0.430953254,0.444785149,1595105832,18761924960
2127,XRP,XRP,01/06/2019 23:59,0.44084295,0.424180753,0.438711429,0.430582978,1740720642,18162849086
2126,XRP,XRP,31/05/2019 23:59,0.440176582,0.412928432,0.422332047,0.438573772,2225730799,18499916713
2125,XRP,XRP,30/05/2019 23:59,0.469458119,0.413677483,0.443786088,0.422395416,3527827315,17789891580
2124,XRP,XRP,29/05/2019 23:59,0.453277401,0.424314328,0.446746591,0.4437128,2538438749,18687708968
2123,XRP,XRP,28/05/2019 23:59,0.453887297,0.421021388,0.433780994,0.446549037,3193961851,18807161864
2122,XRP,XRP,27/05/2019 23:59,0.440373522,0.407020632,0.408396782,0.434167865,2736949591,18285708015
2121,XRP,XRP,26/05/2019 23:59,0.409859054,0.379446997,0.387128812,0.408412609,1848938650,17200982210
2120,XRP,XRP,25/05/2019 23:59,0.393599768,0.383478284,0.38480433,0.387039826,1363572843,16300831593
2119,XRP,XRP,24/05/2019 23:59,0.392682969,0.37450185,0.381312899,0.384541474,1872678192,16195609303
2118,XRP,XRP,23/05/2019 23:59,0.38312561,0.366805495,0.376736142,0.381204147,1595345471,16055052179
2117,XRP,XRP,22/05/2019 23:59,0.407427993,0.373878699,0.397492721,0.37663701,2028827460,15862699533
2116,XRP,XRP,21/05/2019 23:59,0.403104929,0.389301632,0.398208626,0.397603235,1811582122,16745727273
2115,XRP,XRP,20/05/2019 23:59,0.417455687,0.38464742,0.417455687,0.398002636,2258366889,16762548744
2114,XRP,XRP,19/05/2019 23:59,0.42338683,0.370944339,0.372646633,0.417700207,2803922255,17599092589
2113,XRP,XRP,18/05/2019 23:59,0.391527321,0.368174711,0.388622091,0.372735503,1866646601,15704580785
2112,XRP,XRP,17/05/2019 23:59,0.423508543,0.366435241,0.419675612,0.386193206,3644156225,16271598326
2111,XRP,XRP,16/05/2019 23:59,0.474619156,0.401362909,0.455691988,0.419706776,4730708975,17683635997
2110,XRP,XRP,15/05/2019 23:59,0.460802462,0.407264003,0.408673075,0.456004828,4535603094,19212993088
2109,XRP,XRP,14/05/2019 23:59,0.417289224,0.323816198,0.325111145,0.409061732,5834207845,17235125077
